sseqid	gene_name
pid|0000000001009023400|tx|10090|	aly:9328966
pid|0000000001009023400|tx|10090|	csat:104703298
pid|0000000001009023400|tx|10090|	csat:104714241
pid|0000000001009023400|tx|10090|	crb:17900858
pid|0000000001009010556|tx|10090|	ath:AT1G75330
pid|0000000001009010556|tx|10090|	aly:9323651
pid|0000000001009010556|tx|10090|	csat:104713180
pid|0000000001009010556|tx|10090|	csat:104702272
pid|0000000001009010556|tx|10090|	crb:17896142
pid|0000000001009025988|tx|10090|	ath:AT3G08860
pid|0000000001009025988|tx|10090|	aly:9318653
pid|0000000001009025988|tx|10090|	crb:17892432
pid|0000000000100903244|tx|10090|	ath:AT3G08860
pid|0000000000100903244|tx|10090|	aly:9318653
pid|0000000000100903244|tx|10090|	crb:17892432
pid|0000000001009010460|tx|10090|	aly:9302237
pid|0000000001009010460|tx|10090|	aly:9328278
pid|0000000001009010460|tx|10090|	csat:104725128
pid|0000000001009010460|tx|10090|	csat:104726217
pid|0000000001009010460|tx|10090|	crb:17875863
pid|0000000001009010460|tx|10090|	aly:9299740
pid|0000000001009010460|tx|10090|	ath:AT1G04410
pid|0000000001009010460|tx|10090|	ath:AT5G43330
pid|0000000001009010460|tx|10090|	ath:AT5G56720
pid|0000000001009010460|tx|10090|	crb:111832567
pid|0000000001009010460|tx|10090|	crb:17874770
pid|0000000000100904896|tx|10090|	csat:104717779
pid|0000000000100904896|tx|10090|	aly:9305770
pid|0000000000100904896|tx|10090|	ath:AT5G50580
pid|0000000000100904896|tx|10090|	ath:AT5G50680
pid|0000000000100904896|tx|10090|	aly:9301893
pid|0000000000100904896|tx|10090|	ath:AT4G24940
pid|0000000000100904896|tx|10090|	crb:17877487
pid|0000000000100904896|tx|10090|	crb:17876401
pid|0000000000100904896|tx|10090|	csat:104725570
pid|0000000000100904896|tx|10090|	csat:104722486
pid|0000000001009017237|tx|10090|	aly:9304552
pid|0000000001009017237|tx|10090|	ath:AT5G36880
pid|0000000001009017237|tx|10090|	crb:17878350
pid|0000000001009017237|tx|10090|	csat:104719317
pid|0000000001009013676|tx|10090|	aly:9304552
pid|0000000001009013676|tx|10090|	ath:AT5G36880
pid|0000000001009013676|tx|10090|	crb:17878350
pid|0000000001009013676|tx|10090|	csat:104719317
pid|0000000001009017771|tx|10090|	aly:9304552
pid|0000000001009017771|tx|10090|	ath:AT5G36880
pid|0000000001009017771|tx|10090|	crb:17878350
pid|0000000001009017771|tx|10090|	csat:104719317
pid|0000000001009018625|tx|10090|	csat:104718710
pid|0000000001009018625|tx|10090|	csat:104723449
pid|0000000001009018625|tx|10090|	crb:111829529
pid|0000000001009018625|tx|10090|	ath:AT4G16570
pid|0000000001009018625|tx|10090|	aly:9304187
pid|0000000001009015903|tx|10090|	ath:AT4G31790
pid|0000000001009015903|tx|10090|	csat:104721658
pid|0000000001009015903|tx|10090|	csat:104717011
pid|0000000001009015903|tx|10090|	csat:104730135
pid|0000000001009015903|tx|10090|	crb:17879784
pid|0000000001009015903|tx|10090|	aly:9305383
pid|0000000001009029094|tx|10090|	ath:AT5G57280
pid|0000000001009029094|tx|10090|	crb:17876821
pid|0000000001009029094|tx|10090|	csat:104726281
pid|0000000001009029094|tx|10090|	aly:9302273
pid|0000000001009010459|tx|10090|	aly:9314701
pid|0000000001009010459|tx|10090|	aly:9330491
pid|0000000001009010459|tx|10090|	crb:17888110
pid|0000000001009010459|tx|10090|	csat:104713721
pid|0000000001009010459|tx|10090|	ath:AT5G09660
pid|0000000001009010459|tx|10090|	csat:104702815
pid|0000000001009010459|tx|10090|	csat:104708150
pid|0000000001009010459|tx|10090|	ath:AT2G22780
pid|0000000001009010459|tx|10090|	ath:AT3G15020
pid|0000000001009010459|tx|10090|	aly:9309482
pid|0000000001009010459|tx|10090|	crb:17893797
pid|0000000001009010459|tx|10090|	aly:9318975
pid|0000000001009010459|tx|10090|	ath:AT1G53240
pid|0000000001009010459|tx|10090|	crb:17900923
pid|0000000001009013280|tx|10090|	aly:9302946
pid|0000000001009013280|tx|10090|	crb:17888951
pid|0000000001009013280|tx|10090|	crb:17876959
pid|0000000001009013280|tx|10090|	crb:17896436
pid|0000000001009013280|tx|10090|	aly:9299496
pid|0000000001009013280|tx|10090|	csat:104720888
pid|0000000001009013280|tx|10090|	csat:104716249
pid|0000000001009013280|tx|10090|	csat:104729284
pid|0000000001009013280|tx|10090|	ath:AT1G80600
pid|0000000001009013280|tx|10090|	ath:AT2G38400
pid|0000000001009013280|tx|10090|	aly:9323883
pid|0000000001009013280|tx|10090|	csat:104703376
pid|0000000001009013280|tx|10090|	crb:17879955
pid|0000000001009013280|tx|10090|	aly:9315810
pid|0000000001009013280|tx|10090|	csat:104714317
pid|0000000001009013280|tx|10090|	ath:AT4G39660
pid|0000000001009013280|tx|10090|	ath:AT5G46180
pid|0000000001009013280|tx|10090|	csat:104724769
pid|0000000000010090727|tx|10090|	aly:9302946
pid|0000000000010090727|tx|10090|	crb:17888951
pid|0000000000010090727|tx|10090|	crb:17876959
pid|0000000000010090727|tx|10090|	crb:17896436
pid|0000000000010090727|tx|10090|	aly:9299496
pid|0000000000010090727|tx|10090|	csat:104720888
pid|0000000000010090727|tx|10090|	csat:104716249
pid|0000000000010090727|tx|10090|	csat:104729284
pid|0000000000010090727|tx|10090|	ath:AT1G80600
pid|0000000000010090727|tx|10090|	ath:AT2G38400
pid|0000000000010090727|tx|10090|	aly:9323883
pid|0000000000010090727|tx|10090|	csat:104703376
pid|0000000000010090727|tx|10090|	crb:17879955
pid|0000000000010090727|tx|10090|	aly:9315810
pid|0000000000010090727|tx|10090|	csat:104714317
pid|0000000000010090727|tx|10090|	ath:AT4G39660
pid|0000000000010090727|tx|10090|	ath:AT5G46180
pid|0000000000010090727|tx|10090|	csat:104724769
pid|0000000001009011443|tx|10090|	ath:AT5G25480
pid|0000000001009011443|tx|10090|	aly:9310332
pid|0000000001009011443|tx|10090|	crb:17883675
pid|0000000001009011443|tx|10090|	csat:104706869
pid|0000000001009025671|tx|10090|	aly:9312005
pid|0000000001009025671|tx|10090|	aly:9322511
pid|0000000001009025671|tx|10090|	crb:17884387
pid|0000000001009025671|tx|10090|	csat:104707689
pid|0000000001009025671|tx|10090|	ath:AT4G05160
pid|0000000001009025671|tx|10090|	csat:104716015
pid|0000000001009025671|tx|10090|	csat:104723160
pid|0000000001009025671|tx|10090|	ath:AT5G63380
pid|0000000001009025671|tx|10090|	crb:17880832
pid|0000000001009025671|tx|10090|	crb:17899233
pid|0000000001009025671|tx|10090|	ath:AT1G62940
pid|0000000001009025671|tx|10090|	aly:9308807
pid|0000000001009025671|tx|10090|	crb:17890764
pid|0000000001009025671|tx|10090|	csat:104700911
pid|0000000001009025671|tx|10090|	aly:9306078
pid|0000000001009025671|tx|10090|	ath:AT1G65060
pid|0000000001009025671|tx|10090|	aly:9321496
pid|0000000001009025671|tx|10090|	crb:17885535
pid|0000000001009025671|tx|10090|	crb:17893854
pid|0000000001009025671|tx|10090|	ath:AT1G51680
pid|0000000001009025671|tx|10090|	crb:17895477
pid|0000000001009025671|tx|10090|	aly:9319361
pid|0000000001009025671|tx|10090|	aly:9327714
pid|0000000001009025671|tx|10090|	aly:9324368
pid|0000000001009025671|tx|10090|	crb:17895671
pid|0000000001009025671|tx|10090|	csat:104711397
pid|0000000001009025671|tx|10090|	ath:AT3G21230
pid|0000000001009025671|tx|10090|	csat:104703904
pid|0000000001009025671|tx|10090|	csat:104714635
pid|0000000001009025671|tx|10090|	ath:AT3G21240
pid|0000000001009025671|tx|10090|	ath:AT4G19010
pid|0000000001009025671|tx|10090|	ath:AT3G48990
pid|0000000001009020103|tx|10090|	aly:9312005
pid|0000000001009020103|tx|10090|	aly:9322511
pid|0000000001009020103|tx|10090|	crb:17884387
pid|0000000001009020103|tx|10090|	csat:104707689
pid|0000000001009020103|tx|10090|	ath:AT4G05160
pid|0000000001009020103|tx|10090|	csat:104716015
pid|0000000001009020103|tx|10090|	csat:104723160
pid|0000000001009020103|tx|10090|	ath:AT5G63380
pid|0000000001009020103|tx|10090|	crb:17880832
pid|0000000001009020103|tx|10090|	crb:17899233
pid|0000000001009020103|tx|10090|	ath:AT1G62940
pid|0000000001009020103|tx|10090|	aly:9308807
pid|0000000001009020103|tx|10090|	crb:17890764
pid|0000000001009020103|tx|10090|	csat:104700911
pid|0000000001009020103|tx|10090|	aly:9306078
pid|0000000001009020103|tx|10090|	ath:AT1G65060
pid|0000000001009020103|tx|10090|	aly:9321496
pid|0000000001009020103|tx|10090|	crb:17885535
pid|0000000001009020103|tx|10090|	crb:17893854
pid|0000000001009020103|tx|10090|	ath:AT1G51680
pid|0000000001009020103|tx|10090|	crb:17895477
pid|0000000001009020103|tx|10090|	aly:9319361
pid|0000000001009020103|tx|10090|	aly:9327714
pid|0000000001009020103|tx|10090|	aly:9324368
pid|0000000001009020103|tx|10090|	crb:17895671
pid|0000000001009020103|tx|10090|	csat:104711397
pid|0000000001009020103|tx|10090|	ath:AT3G21230
pid|0000000001009020103|tx|10090|	csat:104703904
pid|0000000001009020103|tx|10090|	csat:104714635
pid|0000000001009020103|tx|10090|	ath:AT3G21240
pid|0000000001009020103|tx|10090|	ath:AT4G19010
pid|0000000001009020103|tx|10090|	ath:AT3G48990
pid|0000000000100901718|tx|10090|	ath:AT1G64190
pid|0000000000100901718|tx|10090|	aly:9318292
pid|0000000000100901718|tx|10090|	aly:9304654
pid|0000000000100901718|tx|10090|	ath:AT3G02360
pid|0000000000100901718|tx|10090|	crb:17894748
pid|0000000000100901718|tx|10090|	crb:17891102
pid|0000000000100901718|tx|10090|	ath:AT5G41670
pid|0000000000100901718|tx|10090|	aly:9323978
pid|0000000000100901718|tx|10090|	csat:104724532
pid|0000000000100901718|tx|10090|	csat:104719828
pid|0000000000100901718|tx|10090|	csat:104704051
pid|0000000000100901718|tx|10090|	csat:104714780
pid|0000000001009021246|tx|10090|	aly:9303135
pid|0000000001009021246|tx|10090|	aly:9320138
pid|0000000001009021246|tx|10090|	crb:17892031
pid|0000000001009021246|tx|10090|	ath:AT4G35630
pid|0000000001009021246|tx|10090|	crb:17879729
pid|0000000001009021246|tx|10090|	csat:104721214
pid|0000000001009021246|tx|10090|	csat:104716566
pid|0000000001009021246|tx|10090|	csat:104729639
pid|0000000001009021246|tx|10090|	ath:AT2G17630
pid|0000000000100902928|tx|10090|	crb:17880577
pid|0000000000100902928|tx|10090|	aly:9306167
pid|0000000000100902928|tx|10090|	ath:AT4G17610
pid|0000000000100902928|tx|10090|	csat:104718575
pid|0000000001009018100|tx|10090|	crb:17882111
pid|0000000001009018100|tx|10090|	csat:104708967
pid|0000000001009018100|tx|10090|	aly:9307007
pid|0000000001009018100|tx|10090|	crb:17897377
pid|0000000000100905214|tx|10090|	csat:104702549
pid|0000000000100905214|tx|10090|	crb:17887943
pid|0000000000100905214|tx|10090|	crb:17896472
pid|0000000000100905214|tx|10090|	csat:104713666
pid|0000000000100905214|tx|10090|	ath:AT1G77670
pid|0000000000100905214|tx|10090|	ath:AT2G22250
pid|0000000000100905214|tx|10090|	aly:9316505
pid|0000000000100905214|tx|10090|	aly:9325216
pid|0000000000100905214|tx|10090|	csat:104713438
pid|0000000001009018590|tx|10090|	aly:9302975
pid|0000000001009018590|tx|10090|	csat:104713682
pid|0000000001009018590|tx|10090|	csat:104720928
pid|0000000001009018590|tx|10090|	csat:104702776
pid|0000000001009018590|tx|10090|	ath:AT2G22400
pid|0000000001009018590|tx|10090|	aly:9316509
pid|0000000001009018590|tx|10090|	crb:17880038
pid|0000000001009018590|tx|10090|	crb:17888772
pid|0000000001009010224|tx|10090|	aly:9324681
pid|0000000001009010224|tx|10090|	aly:9326771
pid|0000000001009010224|tx|10090|	crb:17897761
pid|0000000001009010224|tx|10090|	csat:104701379
pid|0000000001009010224|tx|10090|	ath:AT1G67730
pid|0000000001009010224|tx|10090|	ath:AT1G24470
pid|0000000001009010224|tx|10090|	crb:17894247
pid|0000000001009026689|tx|10090|	crb:17883442
pid|0000000001009026689|tx|10090|	aly:9311022
pid|0000000001009017157|tx|10090|	crb:17883442
pid|0000000001009017157|tx|10090|	aly:9311022
pid|0000000001009029640|tx|10090|	ath:AT3G24090
pid|0000000001009029640|tx|10090|	crb:17893981
pid|0000000001009029640|tx|10090|	aly:9321686
pid|0000000001009012747|tx|10090|	ath:AT3G24090
pid|0000000001009012747|tx|10090|	crb:17893981
pid|0000000001009012747|tx|10090|	aly:9321686
pid|0000000001009030651|tx|10090|	ath:AT5G44450
pid|0000000001009030651|tx|10090|	crb:17876613
pid|0000000000100906092|tx|10090|	ath:AT5G44450
pid|0000000000100906092|tx|10090|	crb:17876613
pid|0000000000100902741|tx|10090|	ath:AT5G44450
pid|0000000000100902741|tx|10090|	crb:17876613
pid|0000000001009015484|tx|10090|	crb:17877360
pid|0000000001009015484|tx|10090|	csat:104726283
pid|0000000001009015484|tx|10090|	aly:9302274
pid|0000000001009015484|tx|10090|	ath:AT5G57300
pid|0000000000100901543|tx|10090|	ath:AT3G25660
pid|0000000000100901543|tx|10090|	csat:104710332
pid|0000000000100901543|tx|10090|	aly:9311337
pid|0000000000100901543|tx|10090|	crb:17885871
pid|0000000001009011616|tx|10090|	crb:17896323
pid|0000000001009011616|tx|10090|	csat:104706286
pid|0000000001009011616|tx|10090|	csat:104721635
pid|0000000001009011616|tx|10090|	ath:AT2G30970
pid|0000000001009011616|tx|10090|	aly:9322519
pid|0000000001009011616|tx|10090|	csat:104716988
pid|0000000001009011616|tx|10090|	ath:AT1G62800
pid|0000000001009011616|tx|10090|	csat:104730077
pid|0000000001009011616|tx|10090|	aly:9307549
pid|0000000001009011616|tx|10090|	csat:104705418
pid|0000000001009011616|tx|10090|	ath:AT5G19550
pid|0000000001009011616|tx|10090|	crb:17882445
pid|0000000001009011616|tx|10090|	crb:17881156
pid|0000000001009011616|tx|10090|	aly:9317213
pid|0000000001009011616|tx|10090|	ath:AT5G11520
pid|0000000001009011616|tx|10090|	crb:17888564
pid|0000000001009011616|tx|10090|	csat:104700375
pid|0000000001009011616|tx|10090|	crb:17878587
pid|0000000001009011616|tx|10090|	aly:9307962
pid|0000000001009011616|tx|10090|	csat:104703889
pid|0000000001009011616|tx|10090|	csat:104714621
pid|0000000001009011616|tx|10090|	ath:AT4G31990
pid|0000000001009011616|tx|10090|	aly:9305371
pid|0000000001009011617|tx|10090|	crb:17896323
pid|0000000001009011617|tx|10090|	csat:104706286
pid|0000000001009011617|tx|10090|	csat:104721635
pid|0000000001009011617|tx|10090|	ath:AT2G30970
pid|0000000001009011617|tx|10090|	aly:9322519
pid|0000000001009011617|tx|10090|	csat:104716988
pid|0000000001009011617|tx|10090|	ath:AT1G62800
pid|0000000001009011617|tx|10090|	csat:104730077
pid|0000000001009011617|tx|10090|	aly:9307549
pid|0000000001009011617|tx|10090|	csat:104705418
pid|0000000001009011617|tx|10090|	ath:AT5G19550
pid|0000000001009011617|tx|10090|	crb:17882445
pid|0000000001009011617|tx|10090|	crb:17881156
pid|0000000001009011617|tx|10090|	aly:9317213
pid|0000000001009011617|tx|10090|	ath:AT5G11520
pid|0000000001009011617|tx|10090|	crb:17888564
pid|0000000001009011617|tx|10090|	csat:104700375
pid|0000000001009011617|tx|10090|	crb:17878587
pid|0000000001009011617|tx|10090|	aly:9307962
pid|0000000001009011617|tx|10090|	csat:104703889
pid|0000000001009011617|tx|10090|	csat:104714621
pid|0000000001009011617|tx|10090|	ath:AT4G31990
pid|0000000001009011617|tx|10090|	aly:9305371
pid|0000000001009017014|tx|10090|	crb:17896323
pid|0000000001009017014|tx|10090|	csat:104706286
pid|0000000001009017014|tx|10090|	csat:104721635
pid|0000000001009017014|tx|10090|	ath:AT2G30970
pid|0000000001009017014|tx|10090|	aly:9322519
pid|0000000001009017014|tx|10090|	csat:104716988
pid|0000000001009017014|tx|10090|	ath:AT1G62800
pid|0000000001009017014|tx|10090|	csat:104730077
pid|0000000001009017014|tx|10090|	aly:9307549
pid|0000000001009017014|tx|10090|	csat:104705418
pid|0000000001009017014|tx|10090|	ath:AT5G19550
pid|0000000001009017014|tx|10090|	crb:17882445
pid|0000000001009017014|tx|10090|	crb:17881156
pid|0000000001009017014|tx|10090|	aly:9317213
pid|0000000001009017014|tx|10090|	ath:AT5G11520
pid|0000000001009017014|tx|10090|	crb:17888564
pid|0000000001009017014|tx|10090|	csat:104700375
pid|0000000001009017014|tx|10090|	crb:17878587
pid|0000000001009017014|tx|10090|	aly:9307962
pid|0000000001009017014|tx|10090|	csat:104703889
pid|0000000001009017014|tx|10090|	csat:104714621
pid|0000000001009017014|tx|10090|	ath:AT4G31990
pid|0000000001009017014|tx|10090|	aly:9305371
pid|0000000001009013689|tx|10090|	csat:104721913
pid|0000000001009013689|tx|10090|	csat:104717245
pid|0000000001009013689|tx|10090|	aly:9303476
pid|0000000001009013689|tx|10090|	aly:9321418
pid|0000000001009013689|tx|10090|	crb:17878518
pid|0000000001009013689|tx|10090|	ath:AT4G29510
pid|0000000001009013689|tx|10090|	ath:AT3G20020
pid|0000000001009023499|tx|10090|	csat:104721913
pid|0000000001009023499|tx|10090|	csat:104717245
pid|0000000001009023499|tx|10090|	aly:9303476
pid|0000000001009023499|tx|10090|	aly:9321418
pid|0000000001009023499|tx|10090|	crb:17878518
pid|0000000001009023499|tx|10090|	ath:AT4G29510
pid|0000000001009023499|tx|10090|	ath:AT3G20020
pid|0000000001009021739|tx|10090|	csat:104721913
pid|0000000001009021739|tx|10090|	csat:104717245
pid|0000000001009021739|tx|10090|	aly:9303476
pid|0000000001009021739|tx|10090|	aly:9321418
pid|0000000001009021739|tx|10090|	crb:17878518
pid|0000000001009021739|tx|10090|	ath:AT4G29510
pid|0000000001009021739|tx|10090|	ath:AT3G20020
pid|0000000001009022330|tx|10090|	csat:104721913
pid|0000000001009022330|tx|10090|	csat:104717245
pid|0000000001009022330|tx|10090|	aly:9303476
pid|0000000001009022330|tx|10090|	aly:9321418
pid|0000000001009022330|tx|10090|	crb:17878518
pid|0000000001009022330|tx|10090|	ath:AT4G29510
pid|0000000001009022330|tx|10090|	ath:AT3G20020
pid|0000000001009014046|tx|10090|	aly:9319951
pid|0000000001009014046|tx|10090|	crb:17892282
pid|0000000001009014046|tx|10090|	crb:17881186
pid|0000000001009014046|tx|10090|	aly:9309722
pid|0000000001009014046|tx|10090|	ath:AT2G15230
pid|0000000001009025299|tx|10090|	aly:9319951
pid|0000000001009025299|tx|10090|	crb:17892282
pid|0000000001009025299|tx|10090|	crb:17881186
pid|0000000001009025299|tx|10090|	aly:9309722
pid|0000000001009025299|tx|10090|	ath:AT2G15230
pid|0000000001009025338|tx|10090|	aly:9319951
pid|0000000001009025338|tx|10090|	crb:17892282
pid|0000000001009025338|tx|10090|	crb:17881186
pid|0000000001009025338|tx|10090|	aly:9309722
pid|0000000001009025338|tx|10090|	ath:AT2G15230
pid|0000000001009025321|tx|10090|	aly:9319951
pid|0000000001009025321|tx|10090|	crb:17892282
pid|0000000001009025321|tx|10090|	crb:17881186
pid|0000000001009025321|tx|10090|	aly:9309722
pid|0000000001009025321|tx|10090|	ath:AT2G15230
pid|0000000000100904298|tx|10090|	aly:9319951
pid|0000000000100904298|tx|10090|	crb:17892282
pid|0000000000100904298|tx|10090|	crb:17881186
pid|0000000000100904298|tx|10090|	aly:9309722
pid|0000000000100904298|tx|10090|	ath:AT2G15230
pid|0000000001009027872|tx|10090|	aly:9319951
pid|0000000001009027872|tx|10090|	crb:17892282
pid|0000000001009027872|tx|10090|	crb:17881186
pid|0000000001009027872|tx|10090|	aly:9309722
pid|0000000001009027872|tx|10090|	ath:AT2G15230
pid|0000000000100905645|tx|10090|	aly:9319951
pid|0000000000100905645|tx|10090|	crb:17892282
pid|0000000000100905645|tx|10090|	crb:17881186
pid|0000000000100905645|tx|10090|	aly:9309722
pid|0000000000100905645|tx|10090|	ath:AT2G15230
pid|0000000001009011049|tx|10090|	ath:AT5G15490
pid|0000000001009011049|tx|10090|	crb:17898747
pid|0000000001009011049|tx|10090|	crb:17890626
pid|0000000001009011049|tx|10090|	crb:17880833
pid|0000000001009011049|tx|10090|	crb:17882275
pid|0000000001009011049|tx|10090|	crb:17885033
pid|0000000001009011049|tx|10090|	ath:AT5G39320
pid|0000000001009011049|tx|10090|	aly:9320366
pid|0000000001009011049|tx|10090|	ath:AT3G29360
pid|0000000001009011049|tx|10090|	csat:104710785
pid|0000000001009011049|tx|10090|	aly:9313244
pid|0000000001009011049|tx|10090|	csat:104722312
pid|0000000001009011049|tx|10090|	csat:104705825
pid|0000000001009011049|tx|10090|	csat:104724283
pid|0000000001009011049|tx|10090|	aly:9306865
pid|0000000001009011049|tx|10090|	aly:9329457
pid|0000000001009011049|tx|10090|	csat:104719584
pid|0000000001009011049|tx|10090|	aly:9309796
pid|0000000001009011049|tx|10090|	ath:AT1G26570
pid|0000000001009024236|tx|10090|	csat:104704096
pid|0000000001009024236|tx|10090|	csat:104714827
pid|0000000001009024236|tx|10090|	ath:AT1G64590
pid|0000000001009024236|tx|10090|	crb:17881231
pid|0000000001009024236|tx|10090|	aly:9323935
pid|0000000001009024236|tx|10090|	crb:17895493
pid|0000000000010090862|tx|10090|	csat:104704096
pid|0000000000010090862|tx|10090|	csat:104714827
pid|0000000000010090862|tx|10090|	ath:AT1G64590
pid|0000000000010090862|tx|10090|	crb:17881231
pid|0000000000010090862|tx|10090|	aly:9323935
pid|0000000000010090862|tx|10090|	crb:17895493
pid|0000000001009020876|tx|10090|	csat:104704096
pid|0000000001009020876|tx|10090|	csat:104714827
pid|0000000001009020876|tx|10090|	ath:AT1G64590
pid|0000000001009020876|tx|10090|	crb:17881231
pid|0000000001009020876|tx|10090|	aly:9323935
pid|0000000001009020876|tx|10090|	crb:17895493
pid|0000000001009014110|tx|10090|	csat:104704096
pid|0000000001009014110|tx|10090|	csat:104714827
pid|0000000001009014110|tx|10090|	ath:AT1G64590
pid|0000000001009014110|tx|10090|	crb:17881231
pid|0000000001009014110|tx|10090|	aly:9323935
pid|0000000001009014110|tx|10090|	crb:17895493
pid|0000000001009014429|tx|10090|	csat:104704096
pid|0000000001009014429|tx|10090|	csat:104714827
pid|0000000001009014429|tx|10090|	ath:AT1G64590
pid|0000000001009014429|tx|10090|	crb:17881231
pid|0000000001009014429|tx|10090|	aly:9323935
pid|0000000001009014429|tx|10090|	crb:17895493
pid|0000000001009017158|tx|10090|	csat:104704096
pid|0000000001009017158|tx|10090|	csat:104714827
pid|0000000001009017158|tx|10090|	ath:AT1G64590
pid|0000000001009017158|tx|10090|	crb:17881231
pid|0000000001009017158|tx|10090|	aly:9323935
pid|0000000001009017158|tx|10090|	crb:17895493
pid|0000000001009018740|tx|10090|	ath:AT4G20930
pid|0000000001009018740|tx|10090|	aly:9305992
pid|0000000001009018740|tx|10090|	crb:17879685
pid|0000000001009018740|tx|10090|	csat:104718244
pid|0000000001009018740|tx|10090|	csat:104722970
pid|0000000000010090582|tx|10090|	csat:104711489
pid|0000000001009028413|tx|10090|	crb:17879828
pid|0000000001009028413|tx|10090|	csat:104707597
pid|0000000001009028413|tx|10090|	csat:104716905
pid|0000000001009028413|tx|10090|	csat:104725917
pid|0000000001009028413|tx|10090|	csat:104716943
pid|0000000001009028413|tx|10090|	aly:9305843
pid|0000000001009028413|tx|10090|	csat:104729122
pid|0000000001009028413|tx|10090|	ath:AT4G23590
pid|0000000001009028413|tx|10090|	aly:9314873
pid|0000000001009028413|tx|10090|	csat:104722058
pid|0000000001009028413|tx|10090|	csat:104717364
pid|0000000001009028413|tx|10090|	ath:AT5G36160
pid|0000000001009028413|tx|10090|	crb:17880995
pid|0000000001009028413|tx|10090|	csat:104717365
pid|0000000001009028413|tx|10090|	csat:104722060
pid|0000000001009028413|tx|10090|	crb:17875917
pid|0000000001009028413|tx|10090|	aly:9302085
pid|0000000001009028413|tx|10090|	ath:AT2G24850
pid|0000000001009028413|tx|10090|	ath:AT5G53970
pid|0000000001009028413|tx|10090|	aly:9306540
pid|0000000001009028413|tx|10090|	ath:AT4G28410
pid|0000000001009028413|tx|10090|	ath:AT4G28420
pid|0000000001009028413|tx|10090|	crb:17880212
pid|0000000001009028413|tx|10090|	crb:17877612
pid|0000000001009028413|tx|10090|	aly:9305575
pid|0000000001009028413|tx|10090|	crb:17880420
pid|0000000001009011728|tx|10090|	aly:9330628
pid|0000000001009011728|tx|10090|	aly:9323052
pid|0000000001009011728|tx|10090|	csat:104701185
pid|0000000001009011728|tx|10090|	crb:17897825
pid|0000000001009011728|tx|10090|	ath:AT1G65930
pid|0000000001009011728|tx|10090|	csat:104705732
pid|0000000001009011728|tx|10090|	aly:9309747
pid|0000000001009011728|tx|10090|	ath:AT1G54340
pid|0000000001009011728|tx|10090|	ath:AT5G14590
pid|0000000001009011728|tx|10090|	crb:17895964
pid|0000000001009011728|tx|10090|	crb:17882928
pid|0000000001009020538|tx|10090|	aly:9330628
pid|0000000001009020538|tx|10090|	aly:9323052
pid|0000000001009020538|tx|10090|	csat:104701185
pid|0000000001009020538|tx|10090|	crb:17897825
pid|0000000001009020538|tx|10090|	ath:AT1G65930
pid|0000000001009020538|tx|10090|	csat:104705732
pid|0000000001009020538|tx|10090|	aly:9309747
pid|0000000001009020538|tx|10090|	ath:AT1G54340
pid|0000000001009020538|tx|10090|	ath:AT5G14590
pid|0000000001009020538|tx|10090|	crb:17895964
pid|0000000001009020538|tx|10090|	crb:17882928
pid|0000000000100908611|tx|10090|	ath:AT5G65010
pid|0000000000100908611|tx|10090|	crb:17886916
pid|0000000000100908611|tx|10090|	csat:104708079
pid|0000000000100908611|tx|10090|	crb:17882420
pid|0000000000100908611|tx|10090|	ath:AT5G10240
pid|0000000000100908611|tx|10090|	crb:17876228
pid|0000000000100908611|tx|10090|	aly:9309514
pid|0000000000100908611|tx|10090|	csat:104711191
pid|0000000000100908611|tx|10090|	aly:9313622
pid|0000000000100908611|tx|10090|	csat:104727146
pid|0000000000100908611|tx|10090|	ath:AT3G47340
pid|0000000000100908611|tx|10090|	aly:9302719
pid|0000000000100909583|tx|10090|	aly:9322396
pid|0000000000100909583|tx|10090|	aly:9326576
pid|0000000000100909583|tx|10090|	csat:104702484
pid|0000000000100909583|tx|10090|	csat:104715866
pid|0000000000100909583|tx|10090|	csat:104725030
pid|0000000000100909583|tx|10090|	aly:9301619
pid|0000000000100909583|tx|10090|	aly:9310288
pid|0000000000100909583|tx|10090|	ath:AT4G22110
pid|0000000000100909583|tx|10090|	crb:17897714
pid|0000000000100909583|tx|10090|	ath:AT1G77120
pid|0000000000100909583|tx|10090|	ath:AT1G32780
pid|0000000000100909583|tx|10090|	aly:9299700
pid|0000000000100909583|tx|10090|	crb:17878153
pid|0000000000100909583|tx|10090|	csat:104725223
pid|0000000000100909583|tx|10090|	ath:AT1G64710
pid|0000000000100909583|tx|10090|	crb:17896790
pid|0000000000100909583|tx|10090|	crb:17883670
pid|0000000000100909583|tx|10090|	csat:104706788
pid|0000000000100909583|tx|10090|	ath:AT1G22430
pid|0000000000100909583|tx|10090|	aly:9323734
pid|0000000000100909583|tx|10090|	ath:AT1G22440
pid|0000000000100909583|tx|10090|	aly:9329291
pid|0000000000100909583|tx|10090|	crb:17876385
pid|0000000000100909583|tx|10090|	ath:AT5G42250
pid|0000000000100909583|tx|10090|	aly:9323929
pid|0000000000100909583|tx|10090|	crb:17897077
pid|0000000000100909583|tx|10090|	ath:AT5G43940
pid|0000000000100909583|tx|10090|	crb:17895484
pid|0000000000100909583|tx|10090|	ath:AT5G24760
pid|0000000000100909583|tx|10090|	aly:9329802
pid|0000000000100909583|tx|10090|	crb:17895941
pid|0000000000100909583|tx|10090|	crb:17876706
pid|0000000001009023082|tx|10090|	aly:9322396
